Customer ID,Add-on Total
6654,32.46
6655,16.74
6656,36.23
6658,63.72
6661,118.69
6662,38.57
6663,0.0
6664,0.0
6665,43.71
6666,65.49
6668,137.78
6669,0.0
6670,105.93
6671,41.4
6672,0.0
6676,30.89
6677,37.22
6678,62.91
6680,34.66
6683,130.81
6685,36.6
6686,51.0
6688,71.0
6689,109.39
6691,55.85
6692,11.89
6693,155.87
6694,28.56
6695,154.09
6698,49.27
6701,0.0
6703,115.28999999999999
6704,41.13
6709,0.0
6710,0.0
6713,0.0
6715,250.64
6716,84.41
6717,46.9
6718,53.32000000000001
6719,25.27
6720,77.73
6721,0.0
6722,25.7
6723,0.0
6724,18.3
6726,0.0
6727,54.17
6728,68.92
6730,48.56
6731,112.26
6732,11.01
6735,24.33
6736,0.0
6737,84.29
6738,41.68
6741,31.21
6745,37.13
6747,16.27
6749,110.33
6750,0.0
6751,130.55
6752,92.12
6754,170.32999999999998
6757,113.47
6758,46.83
6760,37.44
6762,29.77
6763,21.9
6766,50.29
6767,27.46
6768,40.22
6771,266.78
6773,200.63
6776,75.98
6777,43.19
6779,120.0
6780,77.23
6782,120.55000000000001
6785,81.5
6787,102.18
6789,0.0
6790,0.0
6791,78.07
6793,135.56
6794,48.08
6798,41.16
6799,226.07
6800,37.08
6801,93.55
6802,21.09
6805,81.26
6806,76.33
6807,102.28
6808,199.17
6809,117.24000000000001
6811,10.0
6812,75.16
6815,41.71
6816,0.0
6817,40.69
6823,91.98
6824,97.27
6825,189.61
6826,100.54
6830,0.0
6831,140.43
6832,42.82
6834,46.62
6835,86.17
6836,26.35
6837,90.65
6838,37.4
6839,76.31
6841,0.0
6842,76.55
6843,75.51
6845,74.95
6846,6.12
6848,162.54000000000002
6850,36.02
6851,107.73
6852,0.0
6853,111.86000000000001
6854,31.46
6855,5.4
6856,61.839999999999996
6857,0.0
6858,169.71
6859,93.94
6860,50.239999999999995
6861,142.14
6864,0.0
6865,77.94
6866,83.7
6868,0.0
6870,119.87
6873,74.01
6875,0.0
6877,60.41
6878,37.33
6880,62.16
6882,22.11
6883,122.85000000000001
6885,77.9
6886,99.3
6889,161.89
6890,0.0
6891,104.65
6893,106.12
6895,43.21
6896,30.85
6898,145.56
6899,118.25
6901,0.0
6902,75.55
6903,0.0
6904,61.54
6905,131.72
6906,74.44
6907,131.08
6908,125.98
6910,73.26
6913,36.68
6914,213.75
6915,84.25
6916,0.0
6917,81.63
6918,0.0
6919,85.73
6920,94.25
6922,32.88
6924,16.26
6926,117.02000000000001
6928,64.89
6929,112.59
6932,20.14
6938,72.63
6939,0.0
6940,58.43
6941,54.92
6942,46.05
6943,74.61
6944,88.19999999999999
6945,29.39
6946,61.49
6947,109.81
6948,58.05
6950,84.28
6953,31.23
6954,108.19
6955,104.12
6956,102.76
6960,64.81
6962,49.89
6963,122.8
6964,202.13
6965,13.85
6967,42.32
6969,79.42
6971,0.0
6972,78.03
6973,278.23
6975,104.42
6976,181.07
6977,58.46
6979,68.94
6984,35.79
6986,58.74
6988,34.59
6990,11.1
6991,57.37
6992,27.09
6993,75.59
6996,10.54
6997,0.0
6999,86.61999999999999
7000,7.22
7002,49.23
7003,19.82
7004,39.64
7006,72.95
7008,60.239999999999995
7009,24.13
7010,42.84
7013,48.96
7014,49.24
7015,39.72
7016,0.0
7018,0.0
7020,26.76
7021,191.13
7022,0.0
7023,29.4
7025,172.67
7026,0.0
7027,15.34
7030,114.53999999999999
7031,89.03
7032,59.26
7033,43.23
7034,148.86
7035,151.34
7036,63.56
7037,0.0
7040,149.98
7042,39.29
7043,121.6
7044,77.99
7047,117.25999999999999
7048,0.0
7049,0.0
7050,77.77
7053,222.43
7054,0.0
7055,25.0
7057,52.71
7058,28.51
7060,39.26
7061,59.160000000000004
7063,70.94
7065,70.78
7066,85.42
7067,75.55
7069,0.0
7070,160.92000000000002
7073,16.89
7074,53.72
7075,0.0
7077,130.54
7078,0.0
7079,48.64
7080,0.0
7085,42.63
7086,8.03
7087,33.93
7090,0.0
7091,104.67
7092,10.94
7093,83.5
7094,0.0
7095,50.1
7096,0.0
7097,123.41
7098,50.35
7100,37.0
7101,102.98
7102,20.75
7106,22.34
7107,38.21
7108,0.0
7109,125.29
7111,97.51
7112,0.0
7113,0.0
7114,6.59
7115,58.65
7116,90.93
7119,63.69
7120,164.45
7122,70.86
7123,93.28
7124,0.0
7125,127.41
7126,156.56
7127,52.96
7129,95.06
7130,79.7
7131,0.0
7134,45.02
7135,47.26
7136,104.29
7137,0.0
7140,43.98
7144,46.44
7145,83.55
7146,42.29
7149,80.58
7151,109.38
7153,86.94
7154,40.73
7155,61.16
7156,61.72
7157,112.16
7158,88.93
7159,60.47
7160,24.49
7161,88.57000000000001
7162,153.73000000000002
7163,20.73
7164,23.86
7167,139.93
7168,174.76
7169,79.97
7170,29.34
7171,107.61999999999999
7172,80.15
7173,130.29000000000002
7175,94.85
7176,33.67
7178,97.02
7179,98.47
7181,42.94
7183,48.35
7188,71.38
7189,6.51
7190,8.94
7191,56.71
7192,233.78
7193,8.68
7194,38.22
7195,66.54
7196,163.63
7198,55.2
7199,96.04
7200,45.18
7203,0.0
7205,7.52
7206,78.49
7208,36.13
7210,212.57
7211,86.36
7212,45.74
7213,0.0
7215,72.92
7216,10.65
7218,12.35
7220,117.61
7221,101.38
7222,95.35
7223,99.68
7225,20.95
7226,0.0
7228,48.99
7229,93.82
7230,49.79
7231,109.94
7232,88.07
7233,24.02
7234,121.25
7235,72.66
7237,0.0
7238,0.0
7239,97.16
7240,74.10000000000001
7242,76.86
7244,34.9
7245,31.81
7247,20.93
7248,85.95
7249,158.62
7250,63.52
7251,0.0
7252,78.38
7254,29.95
7257,144.32
7258,75.42
7259,99.99
7260,70.4
7263,30.95
7264,79.92
7266,111.51
7267,101.67
7268,56.44
7269,78.62
7273,46.7
7274,44.06
7275,83.32000000000001
7277,86.99
7279,96.97
7282,0.0
7283,107.53
7286,34.51
7288,0.0
7291,38.95
7292,91.1
7293,21.15
7295,0.0
7299,29.88
7300,179.32999999999998
7302,140.88
7304,71.6
7307,0.0
7309,112.43
7310,0.0
7312,57.21
7313,57.52
7314,42.18
7315,0.0
7316,76.16
7317,0.0
7318,218.41000000000003
7319,5.21
7320,65.03
7325,94.03999999999999
7326,74.91
7327,128.67
7328,42.46
7329,165.24
7330,9.62
7332,0.0
7334,0.0
7337,8.62
7339,56.44
7340,16.34
7341,16.62
7342,15.99
7343,56.99
7345,73.56
7348,0.0
7349,73.62
7350,37.14
7351,55.31
7352,34.47
7353,49.43
7354,104.26
7355,0.0
7356,0.0
7357,83.13
7358,136.46
7360,32.37
7361,20.14
7363,38.28
7364,0.0
7365,188.35000000000002
7366,77.13
7367,57.92
7368,54.11
7369,52.71
7371,54.94
7374,47.32
7375,47.16
7377,109.2
7379,87.25
7380,19.03
7381,178.24
7382,124.03
7384,0.0
7385,43.06
7386,41.61
7387,26.69
7388,106.32
7389,154.28
7391,119.02
7392,99.64
7394,95.31
7395,87.86
7396,179.08999999999997
7397,0.0
7398,114.25
7401,57.72
7402,116.83
7403,81.15
7404,65.16
7405,87.36
7406,65.65
7407,78.72
7408,135.39999999999998
7410,55.86
7411,31.5
7412,101.25
7413,106.58000000000001
7414,136.84
7415,57.85
7416,66.28
7417,0.0
7420,187.57999999999998
7421,42.88
7422,26.54
7423,92.25999999999999
7424,72.22
7426,0.0
7428,50.02
7429,257.65
7430,58.9
7431,0.0
7432,41.17
7433,81.56
7434,34.26
7435,156.11
7436,99.05
7439,73.78
7440,157.44
7441,0.0
7442,16.56
7443,62.77
7445,95.16
7446,101.09
7447,0.0
7448,7.51
7449,28.12
7450,18.49
7451,0.0
7454,36.24
7455,59.94
7457,18.74
7458,69.47999999999999
7460,0.0
7461,0.0
7462,9.27
7465,135.01
7468,106.24
7469,212.45999999999998
7470,67.43
7471,150.43
7472,87.84
7476,0.0
7477,67.03
7478,49.38
7481,0.0
7482,97.58
7483,87.49
7484,161.5
7487,47.89
7488,67.23
7489,151.04
7490,86.41
7491,128.91
7492,10.48
7494,0.0
7495,54.01
7497,96.03999999999999
7498,82.27
7500,90.11
7503,71.28
7504,0.0
7505,114.66
7507,54.54
7511,7.16
7512,76.3
7514,184.28
7515,216.31
7516,0.0
7517,36.38
7518,159.44
7519,35.74
7520,235.02
7521,0.0
7524,80.02
7525,0.0
7526,85.55
7527,17.7
7528,40.59
7529,36.99
7530,100.85
7531,0.0
7532,0.0
7533,72.33
7534,111.97
7537,114.43
7538,67.67
7541,112.54
7542,0.0
7543,0.0
7545,0.0
7546,87.78
7547,76.92
7548,113.02
7549,46.32
7551,95.56
7553,64.3
7555,45.98
7556,42.05
7557,69.94
7558,24.99
7560,207.67000000000002
7561,8.43
7562,110.82
7563,267.03
7565,17.8
7566,117.85
7568,0.0
7569,59.36
7570,183.22
7571,65.7
7573,361.21000000000004
7574,132.42000000000002
7575,0.0
7576,93.07
7577,140.38
7578,136.10999999999999
7579,39.68
7582,0.0
7583,80.06
7584,127.21000000000001
7585,112.38
7586,76.46000000000001
7587,176.75
7589,9.55
7591,0.0
7592,237.61
7593,24.45
7594,20.36
7595,0.0
7598,222.89999999999998
7600,0.0
7601,12.81
7603,43.43
7604,85.96000000000001
7605,8.34
7608,71.91
7609,99.74000000000001
7610,146.97
7611,64.5
7612,114.62
7614,125.53
7618,60.81
7623,30.57
7627,167.48
7628,83.1
7629,86.69
7630,41.59
7631,67.02
7632,190.48
7637,5.32
7638,0.0
7641,70.02
7642,13.87
7643,99.25
7645,8.53
7647,167.95
7649,104.14000000000001
7650,0.0
7651,112.2
7652,73.15
7655,24.37
7657,18.48
7659,125.08
7660,187.9
7662,0.0
7663,147.01999999999998
7664,0.0
7666,94.43
7667,135.73000000000002
7669,75.9
7670,0.0
7671,0.0
7674,6.7
7675,63.72
7676,0.0
7678,0.0
7679,6.03
7680,0.0
7684,94.53
7685,7.29
7686,142.73000000000002
7687,67.68
7688,71.05
7690,33.36
7691,110.68
7694,72.99
7695,53.08
7696,17.43
7697,42.74
7699,153.71
7700,126.1
7702,88.37
7703,70.58
7704,63.83
7706,127.86
7707,11.91
7708,38.74
7709,57.72
7710,63.06
7711,77.16
7712,69.79
7713,37.19
7716,42.18
7717,58.41
7718,83.94
7719,90.7
7720,122.45
7722,0.0
7723,92.50999999999999
7724,0.0
7726,171.52
7727,241.76999999999998
7729,0.0
7730,95.75
7731,49.0
7733,0.0
7734,42.65
7735,51.48
7736,27.62
7737,48.75
7739,165.85
7741,52.75
7742,16.97
7743,121.91
7745,0.0
7746,217.01
7747,74.29
7749,0.0
7750,52.38
7751,0.0
7752,106.16
7753,0.0
7754,0.0
7760,0.0
7761,68.91
7762,104.5
7765,134.41
7766,57.57
7767,0.0
7768,0.0
7769,0.0
7770,63.94
7772,149.83999999999997
7773,82.04
7774,101.24000000000001
7776,217.67000000000002
7778,91.54
7779,70.38
7781,133.64999999999998
7782,191.67
7783,31.15
7785,118.72999999999999
7786,101.98
7788,78.52
7789,89.75999999999999
7790,62.66
7791,43.17
7792,62.92
7794,0.0
7795,49.34
7798,60.58
7800,67.33
7801,120.35
7802,64.74
7806,39.2
7808,51.8
7809,33.63
7810,35.37
7811,45.26
7812,132.35
7814,38.79
7815,42.52
7818,41.8
7820,260.19
7822,8.97
7825,127.95
7826,47.38
7829,0.0
7830,136.10999999999999
7831,0.0
7832,150.51
7833,49.86
7835,80.91
7837,13.84
7839,70.45
7842,108.00999999999999
7849,53.53
7850,0.0
7852,0.0
7853,90.82
7854,103.25999999999999
7856,12.75
7859,34.26
7861,100.74
7862,0.0
7863,122.99000000000001
7866,83.27
7867,45.98
7869,12.57
7872,66.72
7873,95.9
7875,89.89
7877,12.29
7878,68.53999999999999
7880,105.33000000000001
7881,145.15
7882,127.06
7883,107.02
7885,0.0
7886,229.82
7887,123.89
7888,43.18
7889,146.86
7890,32.31
7891,0.0
7892,141.06
7893,103.22
7894,70.04
7897,21.18
7898,10.74
7899,64.18
7900,88.57
7901,118.93
7903,55.71
7904,109.5
7905,0.0
7907,31.68
7908,136.72
7909,79.28
7910,17.86
7911,42.23
7912,90.74
7914,20.68
7915,43.74
7919,31.6
7920,39.26
7922,86.11
7923,92.26
7926,157.87
7927,85.02
7928,11.54
7929,119.08
7930,31.69
7932,100.75
7933,9.53
7934,8.4
7937,170.4
7938,0.0
7940,0.0
7941,99.25
7942,0.0
7943,64.6
7946,0.0
7947,24.73
7948,0.0
7952,19.81
7953,24.41
7955,0.0
7957,119.05
7959,71.77
7960,8.4
7961,40.3
7962,51.41
7963,78.01
7966,44.83
7968,135.2
7970,175.34
7971,10.72
7974,0.0
7975,75.53999999999999
7976,64.16
7977,31.25
7978,74.85
7979,27.9
7980,48.58
7981,74.36
7982,85.41
7984,56.58
7985,87.41
7986,78.64
7988,127.69
7989,154.21
7990,41.47
7991,73.19
7994,142.23
7995,104.73
7996,197.01
7997,45.91
7998,120.91
7999,112.92
8001,64.06
8002,0.0
8004,94.34
8005,0.0
8006,46.11
8009,96.74
8010,92.22
8011,0.0
8013,203.48
8014,7.43
8015,48.1
8016,136.95
8017,0.0
8018,55.97
8019,113.86
8020,0.0
8022,93.85
8023,220.82
8024,80.54
8025,45.36
8027,140.5
8028,0.0
8030,85.13
8031,130.38
8034,68.24
8035,166.74
8036,109.59
8037,78.11
8038,87.3
8039,39.76
8041,53.84
8042,9.0
8043,17.57
8045,21.42
8046,15.12
8047,178.05
8048,7.19
8049,0.0
8050,57.620000000000005
8051,6.1
8052,42.53
8054,70.05
8055,46.92
8058,108.95
8062,58.98
8063,0.0
8064,275.83
8066,0.0
8067,83.53
8068,129.71
8069,96.88
8071,28.54
8072,30.25
8073,43.07
8074,69.67
8075,25.95
8076,21.78
8077,127.66
8078,35.97
8079,42.98
8080,59.2
8084,0.0
8085,0.0
8086,112.59
8088,144.51
8089,77.28
8090,107.08000000000001
8091,43.99
8093,113.54
8094,164.39
8096,28.66
8098,112.13
8099,53.6
8100,82.8
8101,79.54
8102,96.83000000000001
8103,96.78
8104,62.28
8105,57.28
8106,45.54
8108,222.24
8109,86.64
8110,70.82000000000001
8111,0.0
8112,81.53999999999999
8113,62.46
8116,97.11
8119,20.93
8122,11.22
8123,93.55
8124,86.86
8125,0.0
8126,51.45
8127,0.0
8129,103.52
8130,131.53
8131,41.76
8132,39.21
8134,368.22
8135,62.61
8136,51.15
8137,110.03
8138,58.18
8139,150.78
8140,50.54
8141,59.06
8142,203.41
8145,96.67
8146,50.54
8147,41.54
8148,0.0
8149,136.10999999999999
8150,233.39000000000001
8151,0.0
8152,0.0
8153,226.47
8156,0.0
8157,43.07
8158,136.88
8160,69.11
8161,211.54000000000002
8162,156.39
8163,31.28
8164,48.46
8165,23.22
8166,169.97
8168,30.17
8170,150.0
8171,29.31
8172,27.27
8173,89.69
8174,0.0
8176,92.69
8177,15.42
8178,0.0
8179,122.63
8180,12.11
8181,122.28
8182,43.35
8183,153.5
8185,91.38
8187,103.5
8189,76.22
8192,113.54
8193,19.7
8194,5.38
8198,109.41999999999999
8200,36.46
8201,168.91
8202,64.69
8203,12.74
8204,83.42
8205,79.29
8206,26.99
8207,0.0
8208,51.57
8209,0.0
8212,14.08
8213,35.4
8214,98.33
8215,105.65
8216,132.04
8217,23.05
8218,49.42
8219,18.72
8220,0.0
8221,53.120000000000005
8224,0.0
8225,13.01
8227,0.0
8231,45.89
8232,15.7
8234,0.0
8235,5.34
8239,39.03
8240,73.17
8241,166.28
8242,60.37
8244,63.3
8245,51.41
8246,43.4
8247,67.08
8248,0.0
8249,85.01
8250,86.91
8252,30.79
8253,23.06
8254,134.22
8255,131.07999999999998
8258,58.59
8260,98.03999999999999
8262,23.47
8263,42.8
8264,34.02
8265,102.13000000000001
8267,78.88
8272,107.16
8273,122.77000000000001
8274,58.46
8275,35.12
8276,0.0
8278,0.0
8281,37.94
8285,15.59
8286,106.07
8287,35.85
8289,154.82
8290,85.12
8291,40.53
8292,137.14
8293,307.98
8298,143.01999999999998
8299,61.46
8300,20.03
8301,35.93
8302,110.22
8305,31.59
8307,53.31
8308,0.0
8309,8.34
8310,284.07
8311,0.0
8312,8.33
8313,0.0
8315,72.51
8317,29.7
8318,64.86
8319,0.0
8322,56.78
8323,152.82999999999998
8326,146.45
8328,34.19
8329,69.16
8330,21.47
8332,19.39
8335,157.51
8336,85.62
8337,11.38
8338,58.35
8339,0.0
8340,0.0
8341,66.76
8342,51.160000000000004
8344,104.8
8345,46.76
8346,100.19
8347,0.0
8348,63.12
8349,61.49
8350,78.18
8353,285.98
8354,32.03
8355,179.06
8356,103.96000000000001
8358,103.67
8359,220.06
8360,59.57
8361,97.48
8363,24.32
8367,77.02
8368,35.98
8372,19.39
8373,145.97
8374,74.93
8376,92.31
8378,0.0
8379,38.0
8380,6.37
8381,0.0
8382,53.9
8383,57.4
8385,71.97
8389,117.13
8392,152.76
8394,52.29
8395,0.0
8396,40.28
8398,59.57
8399,81.93
8400,23.7
8402,28.85
8403,219.22
8404,60.03
8405,211.46
8406,133.26
8407,104.67
8409,0.0
8411,96.17
8412,66.76
8413,38.54
8416,32.22
8417,27.3
8422,32.78
8423,0.0
8424,27.72
8425,262.93
8429,124.44
8430,0.0
8431,233.92000000000002
8432,31.79
8433,171.78
8434,86.25
8435,154.95
8437,89.83
8438,0.0
8439,106.0
8441,9.81
8442,31.55
8443,171.67
8444,9.13
8445,58.96
8449,60.36
8450,267.55
8451,96.99
8452,30.17
8453,0.0
8455,59.95
8456,83.89
8457,84.97
8461,0.0
8462,38.39
8463,50.81
8464,123.26
8465,75.97
8466,95.98
8468,156.26
8469,75.09
8470,0.0
8471,70.34
8473,24.72
8474,55.47
8475,11.24
8476,26.12
8478,0.0
8479,44.620000000000005
8480,0.0
8481,0.0
8484,42.34
8486,101.75
8487,0.0
8488,26.45
8490,63.38
8491,67.84
8492,67.68
8493,181.24
8495,44.04
8496,112.14
8497,57.31
8498,0.0
8499,32.86
8500,27.78
8501,111.8
8505,82.39
8506,19.35
8508,47.16
8510,0.0
8511,0.0
8512,153.97000000000003
8514,225.65
8515,43.6
8517,52.45
8518,24.67
8521,55.46
8523,51.4
8524,73.89
8526,110.21
8527,56.09
8528,100.21
8529,68.59
8530,104.93
8531,103.76
8532,154.93
8533,0.0
8534,48.13
8535,75.14
8537,63.94
8538,57.17
8539,122.76
8540,212.28
8542,0.0
8543,91.07
8544,39.82
8545,39.89
8546,75.28
8547,98.33
8548,90.91
8551,25.48
8553,179.70000000000002
8554,53.97
8556,0.0
8560,38.52
8561,16.89
8562,177.91000000000003
8569,135.0
8570,119.29
8571,184.94
8572,18.46
8573,36.23
8574,85.06
8575,0.0
8576,17.36
8577,21.65
8578,12.26
8579,13.5
8580,73.5
8581,0.0
8583,95.25
8584,37.34
8585,101.55
8586,74.42
8587,136.32
8588,0.0
8591,167.19
8592,90.06
8593,0.0
8594,37.09
8596,0.0
8597,0.0
8598,64.48
8599,67.82
8600,0.0
8602,11.81
8603,0.0
8604,79.48
8605,79.77000000000001
8607,166.59
8609,0.0
8610,78.73
8611,118.49
8612,0.0
8614,92.87
8616,0.0
8617,65.99
8619,121.3
8620,174.56
8622,108.45
8624,0.0
8626,0.0
8627,0.0
8628,40.23
8630,120.16999999999999
8632,86.36
8633,37.25
8634,32.07
8635,73.93
8637,44.8
8640,0.0
8644,94.83
8645,81.36
8646,44.85
8647,0.0
8649,163.9
8651,24.33
8652,0.0
8653,0.0
8654,48.24
8656,48.32
8657,0.0
8658,161.35
8659,34.25
8660,42.04
8661,0.0
8662,46.75
8663,47.72
8664,110.03
8665,99.19
8667,0.0
8668,73.38
8669,69.53
8670,39.63
8671,45.54
8675,42.8
8678,117.16
8683,60.0
8684,50.36
8685,59.14
8688,101.86
8690,21.18
8691,47.03
8692,32.29
8694,48.81
8695,104.89000000000001
8698,45.16
8699,71.88
8700,65.76
8701,0.0
8702,90.48
8703,0.0
8705,118.93
8706,75.92999999999999
8707,0.0
8708,60.16
8709,79.2
8710,69.8
8715,141.75
8716,64.94
8717,14.35
8718,0.0
8719,137.81
8721,43.68
8722,156.83999999999997
8723,117.13
8724,87.00999999999999
8725,94.88
8726,0.0
8727,0.0
8728,97.21
8729,0.0
8731,121.81
8732,27.67
8734,27.5
8736,54.599999999999994
8738,109.42
8739,0.0
8740,87.16
8741,0.0
8742,44.36
8745,34.48
8746,94.52
8748,138.44
8749,97.47
8750,56.75
8754,70.7
8755,53.18
8756,145.22
8757,291.34
8758,89.46
8760,0.0
8762,99.59
8763,20.71
8764,0.0
8766,0.0
8770,47.26
8771,66.88
8772,112.36
8773,0.0
8774,0.0
8775,77.72
8776,128.99
8777,61.31
8778,0.0
8779,85.04
8780,52.85
8782,96.67
8783,30.45
8784,98.11
8785,111.05000000000001
8786,87.91
8788,34.35
8789,67.21
8790,180.89
8795,39.08
8796,0.0
8797,107.14
8798,0.0
8799,67.72
8801,103.53
8802,34.34
8803,43.0
8804,0.0
8805,81.16
8807,81.16
8809,32.6
8811,32.9
8812,74.24000000000001
8813,164.59
8814,158.53
8815,71.58
8816,73.94
8817,42.21
8820,56.15
8822,49.61
8823,143.66
8825,80.58
8826,218.42000000000002
8828,24.39
8829,105.84
8831,229.47
8832,75.95
8833,65.81
8834,90.49
8835,37.1
8837,0.0
8838,46.22
8839,160.76000000000002
8840,123.78
8842,11.45
8843,161.51
8845,26.9
8846,182.37
8848,68.87
8849,152.45999999999998
8850,0.0
8851,82.38
8852,19.03
8854,107.12
8855,32.98
8856,0.0
8857,28.03
8858,24.9
8860,106.94
8861,101.01
8862,0.0
8863,0.0
8865,245.66
8866,146.99
8867,68.23
8870,55.07
8871,58.01
8873,70.34
8875,91.56
8876,112.95
8877,81.6
8878,20.62
8879,57.92
8881,18.39
8883,0.0
8885,53.22
8886,110.66000000000001
8888,28.27
8889,123.25999999999999
8891,119.03999999999999
8892,139.69
8894,46.94
8895,0.0
8896,100.86
8900,62.88
8901,94.42
8902,0.0
8903,51.39
8906,94.8
8908,161.01
8910,174.58999999999997
8912,162.59
8916,122.21000000000001
8917,175.54000000000002
8918,43.64
8919,123.13
8922,53.43
8924,0.0
8925,92.16
8926,48.07
8927,59.86
8929,23.7
8930,55.92
8931,78.91
8932,81.92
8933,0.0
8934,42.31
8936,132.56
8937,90.78999999999999
8943,119.37
8944,0.0
8946,87.88
8947,90.57
8948,18.8
8949,50.74
8950,105.69999999999999
8951,89.15
8952,173.38
8953,65.55
8957,0.0
8958,98.7
8959,76.99
8960,73.53
8961,86.81
8965,116.01
8966,119.34
8968,0.0
8969,165.34
8972,91.84
8973,0.0
8975,237.99
8976,49.93
8977,46.24
8978,76.04
8980,21.35
8981,59.5
8982,41.42
8983,80.79
8984,179.1
8985,184.57999999999998
8986,263.97
8987,33.17
8988,0.0
8989,142.85
8990,129.18
8991,117.49000000000001
8992,54.71
8993,241.53
8994,98.23
8995,78.82
8997,74.54
8998,49.19
8999,80.84
9001,159.01999999999998
9002,46.25
9003,44.08
9005,0.0
9006,84.23
9008,86.79
9009,43.05
9010,0.0
9011,118.53
9012,44.74
9013,46.58
9014,0.0
9015,48.32
9016,160.7
9017,91.7
9018,84.03
9019,96.64
9020,162.32999999999998
9022,120.77
9023,65.86
9024,30.9
9025,87.87
9026,100.35
9028,39.74
9029,116.17
9030,62.23
9032,26.43
9033,42.04
9034,0.0
9035,91.58
9036,125.84
9037,0.0
9038,100.18
9039,64.49
9040,39.1
9042,41.76
9046,104.25999999999999
9047,158.4
9048,45.29
9049,212.5
9051,89.49
9053,55.88
9055,63.03
9056,45.49
9058,19.35
9059,0.0
9060,93.16
9061,109.25
9062,82.22
9064,39.62
9066,47.62
9067,49.73
9068,0.0
9070,148.71
9071,26.75
9072,127.32
9073,57.1
9074,179.54000000000002
9075,116.12
9076,65.14
9078,0.0
9080,59.54
9082,83.97
9083,118.46000000000001
9084,30.95
9085,75.12
9086,12.77
9088,26.12
9089,134.43
9090,30.27
9091,95.14
9093,136.41
9094,37.69
9095,48.57
9096,0.0
9097,0.0
9099,0.0
9100,47.24
9102,143.91
9103,64.32
9104,21.49
9105,0.0
9106,0.0
9111,44.64
9112,86.06
9114,72.7
9116,85.39
9117,121.29
9119,156.05
9120,33.4
9121,227.9
9124,0.0
9125,284.39
9126,62.58
9127,107.37
9128,37.98
9129,22.85
9130,0.0
9131,8.89
9133,78.01
9134,70.28
9136,0.0
9138,0.0
9140,0.0
9142,45.65
9144,59.32
9146,29.31
9147,51.4
9148,75.89
9149,19.88
9150,122.4
9153,21.72
9154,169.0
9155,0.0
9156,99.01
9158,34.91
9159,11.47
9162,18.79
9163,44.65
9164,70.12
9167,100.36000000000001
9168,96.44
9169,81.16
9172,0.0
9173,77.91
9175,142.07
9176,58.15
9179,121.38
9180,113.95
9182,87.51
9183,34.46
9184,20.68
9187,136.74
9188,56.24
9189,187.26999999999998
9190,130.21
9191,0.0
9193,25.66
9194,26.21
9195,40.87
9197,94.18
9198,47.22
9200,18.01
9202,69.36
9204,64.48
9206,58.98
9207,0.0
9209,185.54
9210,24.15
9211,5.39
9214,0.0
9215,110.74
9216,0.0
9218,33.79
9221,97.39
9223,79.75
9225,65.18
9226,29.23
9227,100.3
9228,82.18
9229,50.85
9232,116.63
9233,60.69
9235,47.99
9237,33.93
9239,187.67
9240,65.64
9241,88.96
9242,0.0
9245,62.93
9247,23.88
9248,164.54000000000002
9249,50.34
9250,123.46
9251,29.07
9252,64.18
9255,6.49
9256,44.47
9257,30.84
9258,80.49
9259,34.76
9261,88.24000000000001
9262,128.63
9263,97.14
9264,48.25
9265,163.34
9267,0.0
9268,46.81
9270,35.89
9271,111.82
9272,42.35
9273,0.0
9274,47.5
9275,41.71
9277,127.88
9279,59.12
9280,78.28
9282,39.57
9284,167.78
9285,121.47999999999999
9287,160.25
9288,108.18
9289,67.48
9291,74.01
9292,202.22
9293,24.9
9294,0.0
9295,83.27
9296,65.98
9297,156.63
9298,72.65
9299,86.17
9300,133.3
9301,34.61
9304,23.95
9305,27.01
9307,41.89
9311,111.18
9312,36.91
9313,58.9
9316,41.11
9318,96.78999999999999
9319,97.08
9320,59.75
9321,141.25
9323,6.09
9326,68.79
9328,252.87
9331,102.29
9332,0.0
9333,0.0
9335,107.82
9336,47.1
9338,92.16
9339,125.48
9341,64.0
9343,58.84
9346,98.77000000000001
9348,50.96
9349,177.35000000000002
9350,143.79
9351,246.25
9353,17.0
9358,189.82
9361,80.93
9363,85.49
9364,0.0
9365,14.89
9366,60.46
9367,29.72
9368,164.55
9370,99.65
9371,85.89999999999999
9375,120.64
9376,183.37
9378,80.12
9379,31.83
9380,17.94
9381,75.55
9382,188.52
9385,56.1
9387,46.53
9388,13.49
9390,109.68
9391,0.0
9394,22.81
9395,0.0
9396,87.04
9398,45.44
9399,58.3
9400,49.05
9401,0.0
9402,84.23
9404,11.72
9406,45.5
9408,109.22
9412,161.32
9415,102.32
9417,0.0
9420,0.0
9421,122.18
9422,120.16
9423,67.99
9425,94.80000000000001
9428,40.87
9429,0.0
9430,120.58999999999999
9433,99.73
9434,0.0
9437,49.49
9438,0.0
9439,0.0
9441,91.06
9443,165.98
9444,13.33
9445,31.78
9447,58.32
9449,0.0
9450,194.10000000000002
9451,0.0
9453,0.0
9455,35.89
9456,71.06
9457,14.87
9459,70.33
9460,39.98
9461,42.1
9462,31.98
9463,74.39
9464,77.97
9465,91.66
9467,80.66
9468,41.44
9469,38.28
9471,144.91
9473,10.36
9474,0.0
9475,60.62
9476,59.51
9477,62.870000000000005
9479,51.32
9480,79.79
9481,68.02
9483,79.3
9485,91.1
9487,30.68
9488,109.66
9490,72.34
9493,112.01
9494,49.18
9495,61.040000000000006
9496,28.6
9497,0.0
9498,0.0
9499,45.29
